g1	g7	1
g10	g7	1
g2	g7	1
g3	g7	1
g4	g5	1
g5	g7	1
g6	g7	1
g7	g5	1
g8	g5	1
g9	g7	1
g1	g10	0.903604785734302
g10	g1	0.899383265349919
g5	g4	0.86188521078935
g2	g1	0.850181862895978
g2	g10	0.834810526752707
g4	g7	0.82967589617244
g9	g5	0.825983926489479
g10	g9	0.812267015724636
g8	g9	0.803934577633183
g1	g9	0.800267110250668
g1	g5	0.799307961552808
g3	g5	0.788426714887491
g9	g8	0.767035359539796
g7	g6	0.766694933793068
g9	g10	0.759841864212121
g2	g5	0.756901397724601
g10	g5	0.751093447372216
g9	g1	0.745111989948055
g1	g4	0.72486039095623
g2	g6	0.724722877565229
g7	g4	0.715184061417304
g10	g8	0.710696042095615
g3	g6	0.704434184367229
g8	g10	0.69678777672446
g3	g4	0.696198411467536
g1	g8	0.694930122269733
g10	g4	0.69489653060321
g9	g4	0.687051990376546
g2	g4	0.686077064275259
g1	g2	0.683635165360864
g2	g3	0.681841127846331
g8	g1	0.678151708358712
g10	g2	0.668149381137659
g2	g9	0.658570123978709
g3	g2	0.644171819203537
g8	g7	0.634033576150868
g2	g8	0.564276161534106
g7	g9	0.496864492560826
g9	g2	0.493063332101567
g5	g8	0.474004346643765
g6	g4	0.466966433271413
g7	g10	0.464732640290628
g7	g1	0.46252922741205
g8	g2	0.442804311496864
g8	g4	0.426581480528465
g4	g6	0.41533907649536
g5	g9	0.41038969879267
g4	g9	0.396028273304808
g7	g3	0.393700082529203
g4	g1	0.389026171458958
g4	g10	0.374690647700714
g7	g2	0.371976374524033
g5	g1	0.369703759337793
g6	g3	0.361751988319359
g1	g6	0.358225010670767
g10	g6	0.357711070887015
g6	g2	0.351637383073829
g5	g10	0.349056161403669
g4	g3	0.318017536549801
g5	g3	0.310421842959311
g7	g8	0.300545154131166
g4	g2	0.296083818312314
g5	g2	0.281550153122766
g4	g8	0.234597299098445
g6	g10	0.216839724510061
g6	g1	0.216129037403955
g8	g6	0.216105573167911
g3	g8	0.203613238545147
g6	g5	0.185980487766754
g8	g3	0.169057219381296
g5	g6	0.142580744526515
g6	g8	0.133619467887189
g3	g1	0.0983899276386883
g1	g3	0.0837111936116538
g9	g6	0.07587753673343
g3	g9	0.0601721021011849
g6	g9	0.0491778691462296
g9	g3	0.0476805585741379
g3	g10	0.0474114145252876
g10	g3	0.0401466133814657
