g2	g6	0.627711552660008
g6	g2	0.601401412069278
g3	g4	0.448446606385372
g1	g5	0.412527696463004
g4	g3	0.38267125835807
g4	g5	0.334751282664638
g5	g1	0.322057824497272
g5	g4	0.31380728972756
g2	g1	0.293499792842969
g6	g3	0.281064521001531
g6	g1	0.248600633776572
g2	g3	0.199787924359432
g3	g2	0.169434993026005
g1	g2	0.168053070022509
g1	g6	0.162557996865741
g3	g6	0.157095809610903
g3	g5	0.106784451331409
g6	g4	0.0948687797711286
g5	g3	0.0843080334894597
g2	g5	0.075909081445465
g4	g1	0.0720846863674117
g1	g4	0.0718619915066152
g2	g4	0.0710153326093238
g6	g5	0.0700274880954847
g3	g1	0.0637570625157753
g1	g3	0.0521682627915072
g4	g2	0.0380417659879126
g4	g6	0.0322406076267403
g5	g2	0.0230687588942948
g5	g6	0.0203940332366076
