AMH	PGD2	1
CBX2	UGR	1
CTNNB1	FOXL2	1
DHH	AMH	1
DKK1	CBX2	1
DMRT1	CBX2	1
FGF9	AMH	1
FOXL2	CTNNB1	1
GATA4	WT1mKTS	1
NR0B1	CTNNB1	1
NR5A1	RSPO1	1
PGD2	AMH	1
RSPO1	FOXL2	1
SOX9	CTNNB1	1
SRY	UGR	1
UGR	SRY	1
WNT4	CTNNB1	1
WT1mKTS	FOXL2	1
WT1pKTS	FOXL2	1
FGF9	PGD2	0.999560738595035
DHH	PGD2	0.99299558732537
FGF9	DHH	0.989703842237469
AMH	DHH	0.98943645559105
PGD2	DHH	0.982506034340933
DKK1	CTNNB1	0.979497909375612
DMRT1	UGR	0.976922571574661
DHH	FGF9	0.973868079244223
AMH	FGF9	0.973604970919642
DKK1	UGR	0.973600843565402
PGD2	FGF9	0.973177303833289
DMRT1	CTNNB1	0.969043169155759
DMRT1	DKK1	0.951402617903654
NR5A1	FOXL2	0.95032490142605
DKK1	DMRT1	0.949644649504572
CBX2	DKK1	0.937706366005515
CBX2	DMRT1	0.935984986233261
DHH	CTNNB1	0.8678586583883
NR0B1	FOXL2	0.857880024916682
AMH	CTNNB1	0.855496470768911
DMRT1	SRY	0.855424761502007
CBX2	SRY	0.850525206729683
DKK1	SRY	0.847960567295351
PGD2	CTNNB1	0.846390376780825
FGF9	CTNNB1	0.845052562561533
AMH	NR0B1	0.819238091933166
WNT4	FOXL2	0.806629721970485
CBX2	FOXL2	0.801673487322592
FGF9	NR0B1	0.800429272468714
FGF9	SOX9	0.79768466212157
PGD2	NR0B1	0.797376518004608
DHH	NR0B1	0.796200481612435
DHH	SOX9	0.793656230903567
PGD2	SOX9	0.793454337786466
AMH	SOX9	0.786546422422439
NR5A1	CTNNB1	0.758371644316248
UGR	FOXL2	0.74404742853711
SOX9	PGD2	0.70174128278405
SOX9	AMH	0.695644913732314
SOX9	DHH	0.694512258834478
SOX9	FGF9	0.686868517422766
SOX9	RSPO1	0.679766577264809
SOX9	CBX2	0.679167535265154
SOX9	WNT4	0.671294546960044
