SRY	UGR	0.383450991393571
DMRT1	DKK1	0.32362650558591
DKK1	DMRT1	0.321529011074553
UGR	SRY	0.31262567826241
RSPO1	CTNNB1	0.289956871152524
WNT4	RSPO1	0.287337394309152
FGF9	PGD2	0.286469022915178
PGD2	DHH	0.269918932392065
DMRT1	CBX2	0.265226385528422
PGD2	FGF9	0.243432459169833
DKK1	CBX2	0.24078577574073
RSPO1	WNT4	0.236456023743287
PGD2	AMH	0.234265788900396
DHH	FGF9	0.233650310456618
FGF9	DHH	0.233266731774306
DHH	PGD2	0.216090929245586
CBX2	DKK1	0.210965136407655
FGF9	AMH	0.210114171763415
CBX2	DMRT1	0.208146743750829
DHH	AMH	0.204180568756201
AMH	FGF9	0.202669564451431
AMH	PGD2	0.201394853606923
AMH	DHH	0.188125707463763
AMH	NR0B1	0.179081518834725
CTNNB1	RSPO1	0.16844975789008
RSPO1	NR5A1	0.164345952836085
DHH	SOX9	0.163567361094189
SOX9	NR5A1	0.162818904137682
PGD2	SOX9	0.161379127961464
FGF9	SOX9	0.156842214057615
NR5A1	RSPO1	0.14340015886681
DMRT1	SRY	0.140789187308519
DKK1	CTNNB1	0.138154236288075
DMRT1	CTNNB1	0.134307612597549
DHH	NR0B1	0.129658779832585
DMRT1	UGR	0.12955961928979
DKK1	SRY	0.126037722688687
SOX9	WNT4	0.125408225204024
WT1mKTS	WT1pKTS	0.120617274698902
PGD2	NR0B1	0.119636171426402
UGR	CBX2	0.119405096252387
WT1pKTS	WT1mKTS	0.11648328069285
NR0B1	AMH	0.111918264967583
FGF9	NR0B1	0.109819569285378
WT1pKTS	GATA4	0.108997687405722
SOX9	FGF9	0.107404745211929
CTNNB1	WNT4	0.105751337164056
SRY	NR0B1	0.105634694863733
AMH	SOX9	0.104278555804955
DKK1	UGR	0.104021281998467
SOX9	DHH	0.103291833071711
UGR	DMRT1	0.102478827888716
WNT4	CTNNB1	0.101334249130225
GATA4	WT1mKTS	0.099740708279913
UGR	DKK1	0.0992369422282692
GATA4	WT1pKTS	0.0985408874431957
RSPO1	FOXL2	0.0980621684760424
WT1mKTS	GATA4	0.0976523834794729
SOX9	AMH	0.0972053672015863
WT1pKTS	FOXL2	0.094041310398495
DMRT1	NR5A1	0.0935336533355367
NR0B1	NR5A1	0.0905888844851067
SOX9	PGD2	0.089216324552732
DKK1	NR5A1	0.0874365078999485
NR0B1	WNT4	0.0852428189635809
SRY	DMRT1	0.0831051486381113
NR0B1	UGR	0.0826297469013323
NR0B1	DHH	0.0813590414890436
SOX9	CBX2	0.0793830975438359
NR0B1	FGF9	0.0790502967940782
WNT4	SOX9	0.0786912640814065
SRY	CBX2	0.0786466415396074
UGR	NR0B1	0.0783767487350419
CBX2	UGR	0.0780709795503165
SOX9	DKK1	0.077126967721599
NR5A1	SOX9	0.0747123509625139
NR0B1	PGD2	0.074702529913502
NR0B1	SRY	0.0737920136984426
CTNNB1	FOXL2	0.0726373468326583
SRY	DKK1	0.0722131369740682
CBX2	SRY	0.0714835809253796
CBX2	NR5A1	0.0714379342451342
DMRT1	RSPO1	0.068254718684983
SOX9	DMRT1	0.0679644399842751
WNT4	UGR	0.0664739425935655
SRY	FOXL2	0.0638795274219464
WNT4	NR0B1	0.06286668492223
NR5A1	GATA4	0.0626997761164851
UGR	WT1mKTS	0.0623089737665145
SOX9	RSPO1	0.0622830180524635
SRY	WNT4	0.0621478886887045
NR5A1	WT1mKTS	0.0618235077453063
CBX2	SOX9	0.061218591243508
CBX2	GATA4	0.0607949355700612
CBX2	WNT4	0.0607659215865993
NR5A1	FOXL2	0.0598940643425186
CBX2	WT1pKTS	0.0585342861081462
WNT4	FOXL2	0.0575723974303376
DKK1	RSPO1	0.0565342161217204
NR5A1	WT1pKTS	0.0559303241116538
WNT4	SRY	0.0552638625860395
CBX2	WT1mKTS	0.0542457712356724
SRY	WT1pKTS	0.0539555856308494
SOX9	FOXL2	0.0539139570297883
DMRT1	SOX9	0.0534548587647063
UGR	GATA4	0.0531751566767546
FOXL2	WT1pKTS	0.0529868164806481
UGR	WT1pKTS	0.0519504647521554
NR0B1	WT1mKTS	0.0512519847286872
SRY	WT1mKTS	0.0512428546121051
SRY	GATA4	0.0512221456472952
CTNNB1	WT1mKTS	0.0511506263770097
WNT4	GATA4	0.0506143118481219
DMRT1	WT1pKTS	0.0501979180935603
DKK1	FOXL2	0.0501026022347272
SOX9	GATA4	0.049943010196079
DHH	FOXL2	0.0499329882045006
DHH	WNT4	0.0492081374833426
GATA4	FOXL2	0.0490375959129735
DHH	GATA4	0.0485463500772832
NR0B1	GATA4	0.0484341780324491
AMH	WT1mKTS	0.0483648920360689
UGR	WNT4	0.048168415203663
SOX9	SRY	0.0481581564851715
WNT4	WT1mKTS	0.048010869745008
NR0B1	FOXL2	0.0479518871809261
FOXL2	GATA4	0.0478622448467126
DKK1	GATA4	0.047517405934346
FGF9	NR5A1	0.0473341037072204
AMH	WT1pKTS	0.0473224593570228
DKK1	WT1pKTS	0.0472424967775572
FGF9	FOXL2	0.046931061425371
CTNNB1	GATA4	0.0468748913400509
DMRT1	GATA4	0.0468064216117211
PGD2	WT1pKTS	0.0466736158226851
UGR	FOXL2	0.0464198294768709
PGD2	GATA4	0.0463374133017827
SOX9	WT1pKTS	0.0462698173600362
RSPO1	WT1mKTS	0.0460590790558946
DMRT1	WT1mKTS	0.0459150314683636
FGF9	WT1pKTS	0.0458592029224243
WNT4	WT1pKTS	0.0455204346597204
UGR	CTNNB1	0.0453951717840324
FOXL2	WT1mKTS	0.0453628590757657
NR0B1	RSPO1	0.0453285095978564
FGF9	WT1mKTS	0.0452273137779616
CTNNB1	WT1pKTS	0.0451608598936535
DKK1	WT1mKTS	0.0450297151372705
RSPO1	WT1pKTS	0.0450017977523378
AMH	GATA4	0.0449787846025005
RSPO1	GATA4	0.0446160483342511
DMRT1	FOXL2	0.044559002211265
NR0B1	WT1pKTS	0.0442705935807481
DHH	WT1pKTS	0.0439651645547041
PGD2	WT1mKTS	0.043602306981703
CBX2	FOXL2	0.0432761427480705
PGD2	WNT4	0.0431231077005964
FGF9	GATA4	0.0429268549789109
DKK1	SOX9	0.0429246955118533
SOX9	WT1mKTS	0.0427656248597532
AMH	FOXL2	0.0425789274152973
WT1mKTS	FOXL2	0.0424729214521446
NR5A1	CTNNB1	0.041447739132393
DHH	WT1mKTS	0.0414146004241526
DKK1	WNT4	0.0410419354649315
AMH	NR5A1	0.0409586507138686
PGD2	NR5A1	0.040785334283935
SOX9	UGR	0.0407138645382675
RSPO1	SOX9	0.0404027510361346
WNT4	AMH	0.0400924678324735
DMRT1	WNT4	0.03897869814803
SOX9	CTNNB1	0.0388556911586492
WNT4	FGF9	0.0383684196251046
WNT4	NR5A1	0.0380508589188364
CBX2	CTNNB1	0.0377722826395437
RSPO1	NR0B1	0.0375329528932756
NR0B1	CTNNB1	0.0373708951276747
PGD2	FOXL2	0.0367362698060667
DMRT1	NR0B1	0.0346989377007438
PGD2	DKK1	0.03434754343926
NR5A1	CBX2	0.0339958785154046
WNT4	CBX2	0.0333200600977046
AMH	WNT4	0.0327323077172143
DKK1	NR0B1	0.0323481638959434
WNT4	PGD2	0.0306789083861376
WNT4	DHH	0.0303667803794715
UGR	NR5A1	0.0302266900990205
NR5A1	NR0B1	0.0299773897507998
PGD2	DMRT1	0.0297455227392133
CBX2	DHH	0.0289504691848564
SOX9	NR0B1	0.0285401340333957
CBX2	RSPO1	0.028530641562649
NR5A1	DMRT1	0.0284628579107061
DHH	DMRT1	0.0283507497581906
DHH	NR5A1	0.028063598601417
UGR	RSPO1	0.0278062184300607
FGF9	WNT4	0.0276657228171167
CBX2	PGD2	0.0275248471343111
RSPO1	SRY	0.0273938385740106
WNT4	DKK1	0.027322490723912
NR5A1	DKK1	0.026603777381383
CBX2	AMH	0.0257658500437165
CBX2	FGF9	0.0257368918471661
SRY	CTNNB1	0.0250811793622587
WNT4	DMRT1	0.0249162474463036
